timestamp,session_id,user_agent,referer,device_type,clicks_per_session,session_duration,time_between_requests,ua_entropy,referer_entropy,click_rate,suspicious_ua,cookies_enabled,time_of_day,request_path_depth,num_unique_pages,repeated_paths_ratio,is_bot
1750053223.5666804,26ee5a7d-07e0-459a-bb65-f8d0afdd6b58,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),https://www.livingston.com/,Headless,13,1.4300926797544913,0.11000712921188395,4.793773756368349,3.8561962982193805,9.0903199380279,1,0,5,2.6153846153846154,13,0.0,1
1750053223.5669591,6fb0d75a-eed5-4bc9-844c-695ff16527ed,"Mozilla/5.0 (Windows CE) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/45.0.871.0 Safari/533.1",https://white.com/,Mobile,13,7.873208265912657,0.6056314050702044,5.08761345132641,3.5304930567574826,1.6511693277928357,0,0,5,2.4615384615384617,13,0.0,0
1750053223.5673077,03def53a-a239-4bfe-8a89-e99ee150ef54,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),https://www.jones.com/,Headless,20,1.711542491432345,0.08557712457161724,4.793773756368349,3.663532754804254,11.685365744710507,1,0,5,2.35,19,0.050000000000000044,1
1750053223.5678031,7a020152-1eef-436a-aab5-50be43f77344,Opera/8.11.(Windows 98; Win 9x 4.90; ve-ZA) Presto/2.9.187 Version/11.00,https://edwards.com/,Mobile,11,2.3308310335165254,0.21189373031968414,4.714230557685721,3.7841837197791888,4.719346808852247,0,0,5,2.3636363636363638,11,0.0,1
1750053223.5682614,a7344e7d-0f9c-4ee1-87ef-c20dcf6635f7,Opera/8.35.(X11; Linux x86_64; nds-DE) Presto/2.9.173 Version/11.00,https://www.casey-miller.biz/,Mobile,17,15.779582728799223,0.9282107487528954,4.952606221291685,4.1162646156680225,1.0773415426868924,0,1,5,2.176470588235294,15,0.11764705882352944,0
1750053223.5686266,ba46dc25-8361-42ab-86fe-950ebd05a27f,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; sid-ET) AppleWebKit/533.50.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.50.4",https://www.flores.com/,Mobile,6,11.749512763200302,1.9582521272000504,5.149654702443165,3.762267390651494,0.5106594733691523,0,1,5,2.3333333333333335,6,0.0,0
1750053223.5690608,629ebb9c-2495-46b5-822b-10eccdc58dab,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; lt-LT) AppleWebKit/533.8.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.8.1",http://pacheco.com/,Mobile,8,4.960063643109892,0.6200079553887365,5.085264106345812,3.326360407952695,1.612882530471748,0,0,5,2.25,8,0.0,1
1750053223.5694766,0da6469e-ec9b-45b3-ad74-a927cefe27a2,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/23.0.860.0 Mobile/90F519 Safari/536.1",http://merritt.com/,Desktop,9,17.19086965954191,1.91009662883799,5.111519426349117,3.3660913291191936,0.5235337233218151,0,1,5,2.6666666666666665,9,0.0,0
1750053223.569913,090c2028-dcdc-4be2-9402-5741cd152004,Mozilla/5.0 (Android 4.4.4; Mobile; rv:57.0) Gecko/57.0 Firefox/57.0,https://www.woods.com/,Mobile,20,15.29810195098446,0.764905097549223,4.599837613366937,3.3908054820769817,1.3073517266442956,0,1,5,2.55,19,0.050000000000000044,0
1750053223.5703394,10bfb3ee-4dfb-439b-b913-a28e958362a0,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),https://www.richardson.biz/,Headless,8,1.2341135528562874,0.15426419410703593,4.793773756368349,3.9582291686698796,6.482385661744369,1,0,5,2.375,8,0.0,1
1750053223.570713,0ceb45d7-b33d-4986-89f1-20d8c8659c95,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),http://www.allen-diaz.com/,Headless,13,1.5645632431814889,0.12035101870626838,4.793773756368349,4.026986833359286,8.309028130793179,1,0,5,2.6153846153846154,13,0.0,1
1750053223.5710657,90c52dd2-0e7d-4fc2-97da-f4d8cfbc36a3,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.0),http://baker.info/,Desktop,16,16.094276939930033,1.005892308745627,4.8237714399593274,3.794653473544342,0.9941422071782466,0,1,5,2.3125,16,0.0,0
1750053223.5713518,2ffb1601-8a57-454a-ba95-12a30cfba726,Opera/8.46.(Windows NT 5.01; tcy-IN) Presto/2.9.168 Version/12.00,https://ellis.net/,Mobile,16,9.612446210080801,0.6007778881300501,4.877696613122179,3.3082708345352603,1.6645086641130349,0,1,5,2.875,15,0.0625,0
1750053223.5716476,c6524680-c60c-4c50-8162-78404efa1a2a,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/16.0.804.0 Safari/534.0",https://blanchard.org/,Mobile,8,15.244773762944602,1.9055967203680753,5.053703774710162,3.8796640049025934,0.5247700047504517,0,1,5,2.125,8,0.0,0
1750053223.571944,c92b23e4-5a8e-43d5-bf74-e8ed0d98f64f,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4 rv:6.0; lb-LU) AppleWebKit/534.41.2 (KHTML, like Gecko) Version/4.0 Safari/534.41.2",http://www.burns.com/,Desktop,11,6.009010089344477,0.5462736444858615,5.226302995403441,3.7489948035250955,1.8305843785328026,0,1,5,2.4545454545454546,11,0.0,0
1750053223.5722463,9decb1c8-2e4f-46a9-b5a9-782cb7ffdb00,"Mozilla/5.0 (Linux; Android 5.1.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/59.0.879.0 Safari/535.0",https://www.black.com/,Desktop,14,13.329508585236246,0.9521077560883032,5.031940911407383,3.7544418457133446,1.050301285338185,0,0,5,2.357142857142857,14,0.0,0
1750053223.5726876,2a00c2a1-1317-405c-abb5-cde981d6d71d,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/40.0.897.0 Mobile/42C149 Safari/533.2",http://johnson.org/,Mobile,19,2.0039756727066784,0.10547240382666728,5.089948069484976,3.431623565847432,9.481153019356551,0,1,5,2.736842105263158,19,0.0,0
1750053223.5730376,caeceeed-a7e7-4611-ae54-111d9922ca93,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4 rv:6.0; st-ZA) AppleWebKit/535.20.4 (KHTML, like Gecko) Version/5.1 Safari/535.20.4",https://jackson-brown.com/,Mobile,10,12.718957077438452,1.271895707743845,5.2361070308194755,4.026986833359286,0.7862279854484705,0,1,5,2.5,10,0.0,0
1750053223.5734107,de024318-bca8-43b3-8d35-2765555e30fc,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),http://davis.com/,Headless,19,4.27632473931509,0.22506972312184684,4.793773756368349,3.690116517593666,4.443067624242938,1,0,5,2.1578947368421053,14,0.26315789473684215,1
1750053223.5736854,638f996e-7b66-47eb-965b-1928ec3b6918,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/31.0.815.0 Safari/533.1",https://www.gross-ritter.com/,Desktop,6,15.758156363589732,2.626359393931622,4.993512212183756,3.7883413396567494,0.38075520140562885,0,1,5,1.8333333333333333,6,0.0,0
1750053223.5740345,3c16ce46-9df9-4967-be1b-f1d84ddf4b3c,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.0),http://chavez-hill.com/,Mobile,14,13.03329442416027,0.9309496017257335,4.8237714399593274,3.849223912390625,1.0741720047425396,0,1,5,2.5714285714285716,14,0.0,0
1750053223.574447,08d09175-5701-4fd1-b0d1-6306be105b10,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; tig-ER) AppleWebKit/533.3.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.3.2",http://www.villegas.com/,Desktop,5,2.5154452848658657,0.5030890569731732,5.194786204308224,3.9387218755408675,1.9877196415610452,0,0,5,2.2,5,0.0,1
1750053223.5747213,cbe81098-71e7-4cfb-adfa-8363a9d2d1b9,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/50.0.879.0 Safari/532.0",https://johnson-carter.com/,Mobile,18,2.1644460871925486,0.12024700484403048,5.074751924046458,3.8561962982193805,8.31621545415685,0,1,5,2.5555555555555554,18,0.0,1
1750053223.5751553,82a2b99a-0a62-41a8-a8e9-1bdd70ea5e29,Opera/9.99.(X11; Linux x86_64; ml-IN) Presto/2.9.178 Version/10.00,http://www.holder.com/,Mobile,14,2.2423127640825715,0.1601651974344694,4.919563347274707,3.6635327548042538,6.2435536309886785,0,1,5,2.5714285714285716,13,0.0714285714285714,1
1750053223.5755827,967f3ec0-da1f-41f0-bf69-65adf2a3200f,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),http://mcdaniel.com/,Headless,14,1.8446809721949842,0.13176292658535602,4.793773756368349,3.7841837197791888,7.58938819829719,1,0,5,2.5,14,0.0,1
1750053223.5758479,acd82b23-f2dd-4645-ab00-2485b0c02828,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),https://king.org/,Headless,6,1.6574497225845701,0.27624162043076167,4.793773756368349,3.5724694587701364,3.6200193093301234,1,0,5,2.3333333333333335,6,0.0,1
1750053223.5761104,f1f8e7cf-d08b-413d-aaa0-f59eeab83459,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.50.2 (KHTML, like Gecko) Version/5.0.3 Safari/531.50.2",https://gutierrez.com/,Mobile,14,10.080768157831825,0.720054868416559,5.01996890035376,3.8453509366224354,1.3887830551011426,0,1,5,2.642857142857143,13,0.0714285714285714,0
1750053223.5764182,1966d6e1-7da6-4b7e-9801-4e6fce3bce03,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/17.0.826.0 Safari/531.1",http://www.walters-morris.com/,Desktop,5,4.868088951281691,0.9736177902563382,5.078133951653047,3.898068512058838,1.0270970908786659,0,1,5,2.0,5,0.0,1
1750053223.5767593,b58ced6a-2366-4575-9d36-54076e6cdb77,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),http://wright-garcia.com/,Headless,11,3.117920492241378,0.28344731747648894,4.793773756368349,3.783465189601647,3.5279924640068145,1,0,5,2.272727272727273,10,0.09090909090909094,1
1750053223.5770974,0af67900-9e40-4bf6-95e3-745f72f96dd9,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/22.0.886.0 Safari/532.2",https://williams.info/,Desktop,8,9.013525305188352,1.126690663148544,5.062031110980171,3.7544418457133446,0.8875550607701796,0,1,5,3.0,8,0.0,0
1750053223.5775442,782078a3-0ac4-4074-ad3f-354ac3543b89,Opera/8.49.(Windows NT 5.1; ca-FR) Presto/2.9.168 Version/12.00,http://www.dean-clayton.com/,Mobile,6,14.587528108970806,2.4312546848284677,4.871744360138891,3.9407598325400897,0.41131026142189336,0,1,5,2.6666666666666665,5,0.16666666666666663,0
1750053223.5778844,37d96ad5-4ecd-4e66-b6a6-c8310b55f712,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.44.4 (KHTML, like Gecko) Version/5.0.2 Safari/535.44.4",http://johnson.com/,Desktop,16,4.562942073751318,0.2851838796094574,5.005199408608046,3.431623565847432,3.506509559269063,0,1,5,2.8125,16,0.0,0
1750053223.5782506,091c9f2b-394f-4ea5-9299-880d2d327ce0,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/60.0.835.0 Safari/533.0",https://lopez.org/,Desktop,7,6.203804373173393,0.886257767596199,5.052734207039192,3.5724312513221195,1.128339899025432,0,1,5,2.4285714285714284,7,0.0,0
1750053223.5785534,dce06130-4eb2-45f9-987a-e50a5711988d,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5 rv:5.0; da-DK) AppleWebKit/531.26.1 (KHTML, like Gecko) Version/5.1 Safari/531.26.1",https://marshall.com/,Mobile,17,1.4329238331903242,0.08428963724648966,5.1452207682578806,3.594465636961452,11.86385459312967,0,0,5,2.9411764705882355,17,0.0,1
1750053223.5790744,209c4a8f-02b7-4609-be35-8466468e8c41,Opera/9.46.(Windows NT 10.0; gl-ES) Presto/2.9.166 Version/12.00,https://jones.com/,Desktop,8,4.603844499969235,0.5754805624961544,4.8061933125951875,3.5724312513221195,1.7376781513913988,0,1,5,2.625,8,0.0,0
1750053223.579472,a844c7d4-a930-4067-9826-24c92eb74a12,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2; rv:1.9.2.20) Gecko/3757-11-13 09:09:01.957108 Firefox/6.0,https://robinson-wade.com/,Mobile,17,13.248230291460033,0.7793076642035314,5.030779972091118,4.103909910282363,1.2831902545473113,0,1,5,2.411764705882353,17,0.0,0
1750053223.579937,1a63b80c-03d8-4d59-9ebd-ec602257a597,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.43.1 (KHTML, like Gecko) Version/5.0 Safari/532.43.1",http://washington-smith.com/,Desktop,15,6.950561597446201,0.4633707731630801,5.0768959286897,3.8248629576173565,2.158098995268433,0,0,5,2.3333333333333335,15,0.0,0
1750053223.5803356,9f555713-6a68-43f5-819b-86e08a578019,"Mozilla/5.0 (Linux; Android 12) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/48.0.838.0 Safari/534.2",http://www.perez-carey.net/,Mobile,18,7.6829173757306854,0.4268287430961492,5.1118800346409365,3.708048150071232,2.3428600256537453,0,0,5,2.5,17,0.05555555555555558,0
1750053223.5807326,fa505fa1-3e1b-4e57-a10c-2f49e477410d,Opera/8.58.(X11; Linux i686; kw-GB) Presto/2.9.171 Version/11.00,https://www.potter-johnson.info/,Mobile,10,4.613122727869309,0.46131227278693093,4.835882914624721,3.8042292966721747,2.1677290178270976,0,1,5,3.1,10,0.0,0
1750053223.5811014,9c0f1c93-5cfc-4d74-af6d-b96fe9920d4f,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/48.0.853.0 Mobile/48C268 Safari/532.0",http://baker.com/,Desktop,20,7.481201961667265,0.37406009808336327,5.071302090551112,3.690116517593666,2.673367207900211,0,1,5,2.4,20,0.0,0
1750053223.5815833,b35a80b4-d1d7-4782-9082-97c10ccf0454,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.0),http://www.haley.com/,Desktop,20,19.318219746645905,0.9659109873322953,4.775430168193592,3.6537567082870006,1.0352920850003515,0,1,5,2.75,20,0.0,0
1750053223.582033,ebe1301d-5133-4b63-9232-aa40b3af457f,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/22.0.898.0 Safari/535.1",http://www.wilson.info/,Mobile,9,8.069922370520523,0.896658041168947,5.062371615855432,3.53421902118034,1.115252363873667,0,1,5,2.6666666666666665,9,0.0,0
1750053223.5823412,4a789319-169c-4875-b9a7-59705015c191,"Mozilla/5.0 (Linux; Android 5.1.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/56.0.818.0 Safari/535.1",https://nguyen-morgan.net/,Mobile,11,16.524007854854275,1.5021825322594795,5.005194430803854,3.8731406795131322,0.6656980616702212,0,1,5,2.0,10,0.09090909090909094,0
1750053223.5827043,1cc492ad-6a81-4eba-809c-b145b4c55d12,Opera/8.71.(Windows NT 6.2; nl-NL) Presto/2.9.161 Version/11.00,http://www.stone.com/,Desktop,20,4.039239836023866,0.2019619918011933,4.7509564161002125,3.5225715891363594,4.951426706983444,0,0,5,2.45,19,0.050000000000000044,1
1750053223.5830164,a97ee805-135e-4b86-9823-6b2c702ffed5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2; rv:1.9.3.20) Gecko/9444-06-01 02:28:46.339935 Firefox/3.6.8,http://www.delgado.com/,Desktop,16,8.632719262418835,0.5395449539011772,5.0459021205458505,3.762267390651494,1.853413682714489,0,1,5,3.125,16,0.0,0
1750053223.583421,41c33a39-42a2-44b4-ba78-41bc9d01613f,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5069-11-10 23:20:17.797394 Firefox/3.6.2,https://murray.biz/,Mobile,17,3.528900820012838,0.20758240117722576,4.918748553880518,3.7871439606981414,4.817364065204347,0,1,5,2.7058823529411766,17,0.0,0
1750053223.5839572,8d5281af-b001-41fe-83bb-03c774fb0f2c,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),https://jones-love.com/,Headless,14,3.0818421583526145,0.22013158273947248,4.793773756368349,3.8492239123906247,4.542737518875282,1,1,5,1.8571428571428572,14,0.0,1
1750053223.5843277,64066164-c29c-41f2-ba62-809a17791cb9,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),https://brown.com/,Headless,13,0.33316246114277437,0.02562788162636726,4.793773756368349,3.6835423624332306,39.02000229980575,1,0,5,1.8461538461538463,12,0.07692307692307687,1
1750053223.5845778,3ae94b1f-a876-4896-8f01-1445a4b5b984,Mozilla/5.0 (Android 4.4.2; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0,http://chandler-holmes.org/,Mobile,11,11.84180432602226,1.0765276660020235,4.6880729074845835,4.032303242743953,0.9289124948490829,0,1,5,2.272727272727273,10,0.09090909090909094,0
1750053223.5850527,044db83a-017a-4734-b332-0035732b1208,Opera/9.60.(X11; Linux x86_64; om-KE) Presto/2.9.186 Version/11.00,http://www.mcdonald-foster.net/,Mobile,16,16.276912144724516,1.0173070090452823,4.823131105205005,4.0667842134731025,0.9829874276974416,0,1,5,2.875,16,0.0,0
1750053223.585441,9d6a5df9-cb2b-4dcc-8eaf-40590947f733,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ks-IN) AppleWebKit/532.34.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.34.7",http://pierce.com/,Mobile,7,1.0958031873224534,0.1565433124746362,5.213811952992847,3.4613201402110083,6.388008431609138,0,0,5,2.5714285714285716,7,0.0,1
1750053223.5858798,053ff45a-4b05-430e-8fe5-b980462a8f60,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/45.0.846.0 Safari/535.0",https://nichols-norton.biz/,Desktop,12,2.7464714237566588,0.22887261864638822,5.058152767775153,3.8282375018429557,4.369242620258632,0,1,5,2.4166666666666665,12,0.0,0
1750053223.5862958,530f4c4c-934a-4e4f-8108-d244c16d00c9,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/37.0.876.0 Safari/533.2",https://rush.info/,Mobile,16,4.255460222474411,0.26596626390465067,5.086499452351355,3.57243125132212,3.759875351553991,0,1,5,2.75,16,0.0,0
1750053223.5867548,857a7857-a9fb-4d31-8972-4b3d4a45477a,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),https://friedman.com/,Headless,5,1.1662451356068566,0.23324902712137133,4.793773756368349,3.9754180179138325,4.2872633268461575,1,1,5,2.8,5,0.0,1
1750053223.587151,69604cb0-c7a9-4a01-8beb-a5a2cac3c5a3,Opera/8.84.(Windows NT 11.0; ks-IN) Presto/2.9.177 Version/12.00,http://www.murphy.com/,Desktop,17,12.111817319322114,0.7124598423130655,4.767283547037795,3.5726236638951634,1.4035878804809676,0,1,5,2.6470588235294117,17,0.0,0
1750053223.5875835,9dc49e8d-38ca-4188-ae26-ca8aff285b2f,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/15.1d5699.0 Mobile/44B574 Safari/536.0",http://www.morton.org/,Mobile,10,2.9169411932283515,0.2916941193228352,5.097232429290087,3.4130884364257574,3.4282487501684624,0,1,5,2.9,10,0.0,1
1750053223.5879493,26483689-25fd-4aae-baf2-c94de5904ac0,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.0),http://bailey.com/,Mobile,5,10.012824629865129,2.002564925973026,4.772261717771446,3.794653473544342,0.49935958980910955,0,1,5,2.0,5,0.0,0
1750053223.5882015,69e36431-3aaf-4271-b0d4-1e5283559078,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/45.0.809.0 Safari/536.1",http://smith.com/,Mobile,20,6.794066569176374,0.33970332845881873,5.097686471662167,3.292770193936991,2.943745074671022,0,1,5,2.35,19,0.050000000000000044,0
1750053223.5885327,81ad4c16-576b-4db5-82a3-b4971d742bae,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/36.0.854.0 Safari/535.0",https://ayers.biz/,Desktop,16,18.79263404824945,1.1745396280155906,5.10988272523874,3.6835423624332306,0.8513974123542524,0,1,5,2.6875,16,0.0,0
1750053223.5888467,f6a11144-9349-4032-a0bb-966f08649717,Mozilla/5.0 (Windows NT 5.1; mr-IN; rv:1.9.2.20) Gecko/2918-06-20 02:07:00.292912 Firefox/10.0,http://riggs.com/,Mobile,6,4.641710308384746,0.773618384730791,4.828473496480496,3.5724694587701364,1.2926269847477665,0,1,5,2.8333333333333335,6,0.0,0
1750053223.5893698,4bdafbee-9910-4c8b-8762-a4e33509fd10,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/52.0.866.0 Safari/532.0",http://www.burns.org/,Mobile,18,5.010303193068537,0.27835017739269646,5.11995673875084,3.6537567082870006,3.5925969559890016,0,1,5,2.2777777777777777,18,0.0,0
1750053223.5897098,aadff0c6-3503-4c05-98ce-b80c60b155b4,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),https://www.myers-miles.com/,Headless,5,0.6085550923778323,0.12171101847556647,4.793773756368349,3.9137995646056796,8.21618299250984,1,0,5,2.6,5,0.0,1
1750053223.5900114,aeaaa6db-31f4-48ad-ba0f-4154ff4fae73,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_3 rv:4.0; gv-GB) AppleWebKit/534.45.5 (KHTML, like Gecko) Version/5.0 Safari/534.45.5",https://www.solomon.com/,Desktop,12,3.268146543742752,0.272345545311896,5.190954591427052,3.522055208874201,3.671805973014093,0,1,5,2.25,11,0.08333333333333337,0
1750053223.5903544,ee99006e-e1a6-491f-821e-57a2bacdfd64,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_6 rv:5.0; sv-FI) AppleWebKit/531.8.5 (KHTML, like Gecko) Version/5.1 Safari/531.8.5",http://martin.biz/,Desktop,8,16.51958389175106,2.0649479864688827,5.145149401021889,3.5304930567574826,0.48427369916955015,0,1,5,2.75,8,0.0,0
1750053223.5906494,254d418f-ab7b-4e93-b5bc-ddc91b72d4f3,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_1 rv:4.0; wo-SN) AppleWebKit/533.20.5 (KHTML, like Gecko) Version/4.0.3 Safari/533.20.5",http://juarez.com/,Mobile,15,5.01013138285592,0.3340087588570613,5.1876547775303585,3.794653473544342,2.993933462768708,0,1,5,2.8666666666666667,15,0.0,0
1750053223.5909736,cef02e3a-1860-49cc-ad95-6b6d2a0d8267,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),http://www.mills-barber.com/,Headless,11,4.703213873615937,0.4275648976014488,4.793773756368349,4.039148671903071,2.3388262357592837,1,0,5,2.5454545454545454,11,0.0,1
1750053223.591357,1f8da802-ac34-4615-af83-db0a20e2e9a4,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),http://www.sanders.com/,Headless,14,3.433658964609967,0.24526135461499762,4.793773756368349,3.8492239123906247,4.077283196815754,1,0,5,2.357142857142857,14,0.0,1
1750053223.591754,75049297-9a86-4342-abef-fbb7ed903af3,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7992-03-12 05:06:03.373962 Firefox/3.8,https://cook-martin.com/,Mobile,8,8.887171453261015,1.1108964316576269,4.864779990720593,3.8239348962840567,0.9001739239614331,0,1,5,2.5,7,0.125,0
1750053223.5922532,249a44f4-e1bb-4767-8e76-48d4306d409b,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/25.0.834.0 Mobile/89M897 Safari/534.1",https://www.brown-strickland.net/,Desktop,9,4.081006860729963,0.45344520674777367,5.090287051471191,4.089552452560668,2.205338120502494,0,0,5,2.5555555555555554,9,0.0,1
1750053223.5926228,97526e25-ddeb-4a7f-8fcb-edb874bf8bf7,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/15.4h3481.0 Mobile/23J602 Safari/535.0",https://www.bell.com/,Mobile,12,5.655603994348314,0.4713003328623595,5.113802359426528,3.653756708287001,2.1217892928839586,0,1,5,2.25,12,0.0,0
1750053223.5931652,e897547a-0253-4fe6-9a08-5790b53b9741,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.0),http://www.bowen.info/,Mobile,15,14.730740490363598,0.9820493660242399,4.813810203736037,3.51602764126623,1.018278749110579,0,1,5,2.2,14,0.06666666666666665,0
1750053223.5934448,9ade4507-4db7-4405-bc69-bfbb949006a3,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_5; rv:1.9.2.20) Gecko/3905-06-27 00:38:42.276184 Firefox/3.6.7,https://rivera.net/,Mobile,16,11.5217166507338,0.7201072906708625,5.091304556736755,3.5368867237421693,1.3886819546964804,0,1,5,2.375,16,0.0,0
1750053223.59398,b5f03811-5e16-4c0f-aeb1-db7c7294cac6,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; zu-ZA) AppleWebKit/535.17.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.17.7",https://www.mitchell.com/,Desktop,7,10.246551485301513,1.4637930693287875,5.181928240444535,3.673269689515108,0.6831566708117721,0,1,5,2.857142857142857,6,0.1428571428571429,0
1750053223.594301,57af2187-232b-4a2e-bbbb-d53d3addd52d,Mozilla/5.0 (compatible; HeadlessChrome/88.0.4324.96),http://www.robinson-mcfarland.info/,Headless,10,3.1318431908837896,0.31318431908837896,4.793773756368349,4.150292659616668,3.1930078840179905,1,0,5,2.7,10,0.0,1
1750053223.5946248,44737e2a-a454-448a-8363-5ec06edab91d,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/40.0.856.0 Safari/534.2",https://www.hale.info/,Mobile,9,12.10376110729903,1.3448623452554478,5.168625755048012,3.7544418457133446,0.7435705249149915,0,1,5,2.888888888888889,9,0.0,0
1750053223.594913,1581f067-12d2-409d-975b-fb349708e378,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/37.0.837.0 Safari/533.1",http://spears-walker.com/,Mobile,8,2.654955579872827,0.33186944748410335,5.049194899662268,3.9736606896881845,3.0132330878331315,0,1,5,2.875,8,0.0,1
1750053223.595296,ab1e41c4-9de1-4e64-97b4-1df8f7a9892b,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; uk-UA) AppleWebKit/534.49.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.49.4",http://wilson.com/,Mobile,14,2.7515089809774746,0.19653635578410533,5.146002812377161,3.6835423624332306,5.088117137464874,0,1,5,2.4285714285714284,13,0.0714285714285714,0
